"Time","LateralAcc","ECU_RPM","ECU_ThrottlePos","ECU_OilPress","ECU_Lambda1","ECU_EGTSensor1","ECU_CoolantTemp","Total_Current","OILTEMP","GPS_Speed",

13.200,-1.319673,8731.162109,38.341206,57.231441,1.220409,741.111572,90.949799,14.930731,100.879890,45.619999
13.300,-0.730598,9052.301758,43.417583,49.631886,1.129922,741.453979,90.949799,16.906633,100.922638,46.120003
13.400,-1.036883,9491.436523,46.979610,36.361778,0.988614,741.837891,90.949799,15.762865,100.936943,47.060001
13.500,-1.341849,9922.561523,52.277393,35.385845,0.921992,742.291565,90.949799,13.772442,100.990334,48.040001
13.600,-1.238755,10306.385742,55.245659,47.140495,0.920275,742.764893,90.949799,14.859617,100.941101,48.880001
13.700,-0.275276,10698.771484,50.119961,57.581184,0.924214,743.273071,90.949799,16.991150,100.946426,49.799999
13.800,-0.956053,10891.404297,45.708889,61.014221,0.922482,743.800903,90.949799,15.276988,101.032082,50.860001
13.900,-0.951328,10857.582031,48.845718,62.545280,0.960895,744.245850,90.949799,14.511126,101.009293,51.780003
14.000,-1.269707,10920.903320,65.576462,68.057541,1.016264,744.566467,90.949799,16.116198,100.951912,52.280003
14.100,-1.215469,11259.844727,85.550262,75.119522,1.011814,744.845703,90.949799,18.446548,100.989334,52.580002
14.200,-1.262920,11776.752930,96.119545,75.802010,0.939182,745.129211,90.949799,16.094603,100.994324,52.880001
14.300,-0.340827,12284.209961,98.510849,64.940521,0.876747,745.412781,90.949799,14.988811,100.951912,53.119999
14.309,-0.264619,12326.836914,98.512558,63.506512,0.873063,745.438293,90.949799,15.167079,100.948547,53.138000
